LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,LBP11,LBP12,LBP13,LBP14,LBP15,LBP16,LBP17,LBP18,LBP19,LBP20,LBP21,LBP22,LBP23,LBP24,LBP25,LBP26,LBP27,LBP28,LBP29,LBP30,LBP31,LBP32,LBP33,LBP34,LBP35,LBP36,LBP37,LBP38,LBP39,LBP40,LBP41,LBP42,LBP43,LBP44,LBP45,LBP46,LBP47,LBP48,LBP49,LBP50,LBP51,LBP52,LBP53,LBP54,LBP55,LBP56,LBP57,LBP58,LBP59,LBP60,LBP61,LBP62,LBP63,LBP64,LBP65,LBP66,LabelName
0.0206768047123881,0.0134639658592294,0.00246438660816253,0.00186331670373264,0.00234417262727655,0.00288513554126345,0.0078740157480315,0.00276492156037747,0.00234417262727655,0.00180320971328966,0.00126224679930276,0.00697241089138667,0.00222395864639058,0.00246438660816253,0.0031255635030354,0.00276492156037747,0.00528941515898299,0.0088958345855623,0.00216385165594759,0.00270481456993448,0.00294524253170644,0.00498888020676805,0.0130432169261285,0.00396706136923724,0.00408727535012322,0.00504898719721104,0.00456813127366713,0.0205565907315021,0.010278295365751,0.0120213980885977,0.0141251427541023,0.0170102782953657,0.0229608703492216,0.0412333954438901,0.0136442868305584,0.0100979743944221,0.00625112700607081,0.00913626254733426,0.0222395864639057,0.00438781030233816,0.0036665264170223,0.00402716835968023,0.00342609845525035,0.0303540301737092,0.00426759632145219,0.00384684738835126,0.00360641942657931,0.0036665264170223,0.0146059986776462,0.020857125683717,0.00258460058904851,0.00252449359860552,0.00294524253170644,0.00991765342309311,0.0300534952214943,0.00426759632145219,0.00649155496784276,0.00661176894872874,0.00655166195828575,0.0227805493778926,0.00330588447436437,0.00498888020676805,0.00342609845525035,0.00294524253170644,0.189577447857186,0.269760173108132,Ferramentas
0.0274871039056743,0.0217391304347826,0.00287398673544584,0.00213706705969049,0.0023581429624171,0.00390567428150332,0.00729550478997789,0.0025792188651437,0.0023581429624171,0.00184229918938836,0.00110537951363301,0.00648489314664702,0.00198968312453943,0.00213706705969049,0.00294767870302137,0.00198968312453943,0.00397936624907885,0.00972733971997052,0.00228445099484156,0.00272660280029477,0.00176860722181282,0.00508474576271186,0.0114222549742078,0.00456890198968312,0.00692704495210022,0.0049373618275608,0.00552689756816507,0.018201915991157,0.011864406779661,0.0126750184229919,0.018201915991157,0.0156963890935888,0.025792188651437,0.0414148857774503,0.01171702284451,0.0123802505526898,0.00574797347089167,0.00810611643330877,0.0157700810611643,0.00464259395725866,0.00471628592483419,0.00420044215180545,0.0025792188651437,0.0210759027266028,0.00523212969786293,0.00449521002210759,0.005379513633014,0.00287398673544584,0.00943257184966839,0.0131908621960206,0.00302137067059691,0.00523212969786293,0.00316875460574797,0.00677966101694915,0.0197494473102432,0.00464259395725866,0.00677966101694915,0.00876934414148858,0.00729550478997789,0.0189388356669123,0.00508474576271186,0.00596904937361828,0.00596904937361828,0.00442151805453206,0.129476787030214,0.339130434782609,Musica
0.0304347826086956,0.0206521739130435,0.00392976588628763,0.00317725752508361,0.00209030100334448,0.00367892976588629,0.00894648829431438,0.00384615384615385,0.00217391304347826,0.00167224080267559,0.00192307692307692,0.00677257525083612,0.00183946488294314,0.00192307692307692,0.00175585284280937,0.00183946488294314,0.00493311036789298,0.00953177257525084,0.00217391304347826,0.00342809364548495,0.00267558528428094,0.00409698996655518,0.0126254180602007,0.00301003344481605,0.00635451505016722,0.00710702341137124,0.00618729096989967,0.023494983277592,0.0131270903010033,0.0159698996655518,0.020066889632107,0.0206521739130435,0.0270066889632107,0.0448996655518395,0.0155518394648829,0.0134615384615385,0.00526755852842809,0.00785953177257525,0.0219063545150502,0.00434782608695652,0.00551839464882943,0.00585284280936455,0.0028428093645485,0.0256688963210702,0.00434782608695652,0.00418060200668896,0.0044314381270903,0.00250836120401338,0.01061872909699,0.0142140468227425,0.00267558528428094,0.00459866220735786,0.00309364548494983,0.00526755852842809,0.0193979933110368,0.00376254180602007,0.00710702341137124,0.00568561872909699,0.00602006688963211,0.0175585284280936,0.00418060200668896,0.00501672240802676,0.00576923076923077,0.00292642140468227,0.161454849498328,0.272909698996656,Telefone
0.0452446036384202,0.0288434348194929,0.00593835422754265,0.00584409463662928,0.00603261381845603,0.0061268734093694,0.0116881892732585,0.00471297954566877,0.00518427750023565,0.00329908568196814,0.00358186445470827,0.00706946931850316,0.00471297954566877,0.00263926854557451,0.00367612404562164,0.00263926854557451,0.00405316240927514,0.00754076727307003,0.00377038363653502,0.00395890281836177,0.00329908568196814,0.00490149872749552,0.00980299745499105,0.00556131586388915,0.00509001790932227,0.00631539259119615,0.00556131586388915,0.0133848619096993,0.0124422660005656,0.0144217174097464,0.0147987557733999,0.015552832500707,0.0166839475916674,0.0213026675464228,0.0126307851823923,0.00989725704590442,0.00659817136393628,0.00546705627297578,0.00942595909133754,0.00490149872749552,0.0053727966820624,0.0049957583184089,0.00414742200018852,0.0115939296823452,0.00518427750023565,0.00518427750023565,0.0046187199547554,0.00452446036384202,0.00480723913658215,0.00904892072768404,0.00593835422754265,0.0065039117730229,0.0049957583184089,0.00659817136393628,0.0110283721368649,0.0065039117730229,0.00659817136393628,0.00688095013667641,0.00754076727307003,0.0128193043642191,0.0065039117730229,0.00556131586388915,0.00782354604581016,0.00518427750023565,0.0905834668677538,0.384861909699312,Internet
0.0245381858285084,0.0218500137854977,0.00241246208988144,0.00213675213675214,0.00199889716018748,0.0017921146953405,0.00668596636338572,0.00365315687896333,0.00234353460159912,0.00241246208988144,0.00103391232423491,0.00572098152743314,0.00158533223049352,0.00172318720705818,0.00192996967190516,0.00130962227736421,0.00241246208988144,0.00530741659773918,0.00172318720705818,0.00227460711331679,0.00186104218362283,0.00337744692583402,0.00751309622277364,0.00282602701957541,0.00413564929693962,0.00558312655086849,0.00392886683209264,0.0176454370002757,0.00737524124620899,0.011166253101737,0.0163358147229115,0.0236421284808382,0.028880617590295,0.0397022332506203,0.0124758753791012,0.00730631375792666,0.00448028673835125,0.0101323407775021,0.0128205128205128,0.00289495450785773,0.00303280948442239,0.0033085194375517,0.0025503170664461,0.0220567962503446,0.00420457678522195,0.00399779432037497,0.00303280948442239,0.00282602701957541,0.00799558864074993,0.0153708298869589,0.0033085194375517,0.00413564929693962,0.00392886683209264,0.00578990901571547,0.0169561621174524,0.00413564929693962,0.00558312655086849,0.00882271850013785,0.00599669148056245,0.0211607389026744,0.00572098152743314,0.00530741659773918,0.00489385166804522,0.00268817204301075,0.207678522194651,0.306589467879791,Mensagem
0.0297110853083806,0.0205587050064886,0.00375657400450789,0.00375657400450789,0.0019807390205587,0.00321016324021583,0.00635202513489516,0.00314186189467933,0.00273205382146028,0.00245884843931426,0.00170753363841268,0.00648862782596817,0.00225394440270473,0.00266375247592378,0.00225394440270473,0.00239054709377775,0.00430298476879995,0.00901577761081893,0.00184413632948569,0.00355166996789837,0.00252714978485076,0.0047810941875555,0.0126357489242538,0.00368827265897138,0.00464449149648248,0.00491769687862851,0.00464449149648248,0.0207636090430981,0.0125674475787173,0.0137285704528379,0.0156410081278601,0.0185096646403934,0.0307356054914282,0.0334676593128885,0.0113380233590602,0.0103135031760126,0.00464449149648248,0.009698791066184,0.0214466224984632,0.00423468342326344,0.00416638207772693,0.0038248753500444,0.00273205382146028,0.0252031965029711,0.00525920360631104,0.0038248753500444,0.00361997131343487,0.00307356054914282,0.0117478314322792,0.0169387336930538,0.0028686565125333,0.00300525920360631,0.00375657400450789,0.00683013455365071,0.0230175534458029,0.00443958745987296,0.00423468342326344,0.00819616146438085,0.00669353186257769,0.0208319103886347,0.00409808073219042,0.00553240898845707,0.00566901167953009,0.0038931766955809,0.163718325251007,0.293764087152517,Galeria
0.0382487750908804,0.0267109214477636,0.00403034613560929,0.00410937253042516,0.00355618776671408,0.00442547810968864,0.0104314841156946,0.00497866287339972,0.00474158368895211,0.00268689742373953,0.00308202939781887,0.00766556029713924,0.00316105579263474,0.00308202939781887,0.00268689742373953,0.00292397660818713,0.00434645171487277,0.00695432274379643,0.00339813497708234,0.00474158368895211,0.003003003003003,0.00458353089932037,0.00964122016753596,0.00387229334597756,0.00458353089932037,0.00608503240082187,0.00568990042674253,0.00948316737790422,0.00750750750750751,0.00956219377272009,0.0169906748854117,0.0214161529951004,0.0244981823929192,0.0324008218745061,0.0133554607238818,0.00932511458827248,0.0055318476371108,0.00648016437490122,0.0109056424845898,0.00466255729413624,0.00600600600600601,0.0057689268215584,0.003003003003003,0.0154101469890944,0.00624308519045361,0.00600600600600601,0.00410937253042516,0.0042674253200569,0.00679626995416469,0.00964122016753596,0.00403034613560929,0.0057689268215584,0.00482061008376798,0.00671724355934882,0.0146198830409357,0.00624308519045361,0.00869290342974553,0.00813971866603446,0.00821874506085032,0.0151730678046468,0.00497866287339972,0.00679626995416469,0.00497866287339972,0.00466255729413624,0.119250829777146,0.354117275169907,Contactos
0.040546218487395,0.0204481792717087,0.00469187675070028,0.00532212885154062,0.00532212885154062,0.0061624649859944,0.0084733893557423,0.00630252100840336,0.00574229691876751,0.00427170868347339,0.00329131652661064,0.00448179271708683,0.00434173669467787,0.00378151260504202,0.0030812324929972,0.00266106442577031,0.00259103641456583,0.00553221288515406,0.00329131652661064,0.00371148459383753,0.00287114845938375,0.00399159663865546,0.00546218487394958,0.00392156862745098,0.00427170868347339,0.00371148459383753,0.00497198879551821,0.0110644257703081,0.0108543417366947,0.011484593837535,0.0135854341736695,0.0177871148459384,0.0144257703081233,0.0225490196078431,0.0125350140056022,0.0107843137254902,0.00658263305322129,0.00602240896358543,0.00896358543417367,0.00371148459383753,0.00420168067226891,0.00448179271708683,0.00336134453781513,0.0112745098039216,0.00497198879551821,0.00399159663865546,0.00420168067226891,0.00434173669467787,0.0061624649859944,0.00966386554621849,0.00357142857142857,0.00420168067226891,0.00378151260504202,0.00595238095238095,0.0100140056022409,0.00595238095238095,0.00574229691876751,0.00791316526610644,0.007703081232493,0.0121848739495798,0.00532212885154062,0.00553221288515406,0.00490196078431373,0.00427170868347339,0.189635854341737,0.343067226890756,Galaxy_Store
0.023780487804878,0.0152439024390244,0.00291327913279133,0.00304878048780488,0.0032520325203252,0.00311653116531165,0.00569105691056911,0.00372628726287263,0.00277777777777778,0.00182926829268293,0.0024390243902439,0.00569105691056911,0.0024390243902439,0.0035230352303523,0.00237127371273713,0.00142276422764228,0.00481029810298103,0.00799457994579946,0.00230352303523035,0.00230352303523035,0.00264227642276423,0.00386178861788618,0.0117208672086721,0.00304878048780488,0.00392953929539295,0.00386178861788618,0.00386178861788618,0.0185636856368564,0.00887533875338753,0.0128726287262873,0.012940379403794,0.0146341463414634,0.02079945799458,0.0415989159891599,0.010230352303523,0.00691056910569106,0.0035230352303523,0.00758807588075881,0.0193089430894309,0.00277777777777778,0.00399728997289973,0.00318428184281843,0.00223577235772358,0.0359078590785908,0.0035230352303523,0.00304878048780488,0.00277777777777778,0.00257452574525745,0.0122628726287263,0.0138211382113821,0.0024390243902439,0.00331978319783198,0.00257452574525745,0.00677506775067751,0.0241192411924119,0.0037940379403794,0.00365853658536585,0.00745257452574526,0.00718157181571816,0.021680216802168,0.00460704607046071,0.00535230352303523,0.00447154471544715,0.00494579945799458,0.247289972899729,0.252777777777778,S_Planner
0.0368870895186685,0.0214424951267056,0.00314889788573999,0.00352376668166142,0.00472334682860999,0.00472334682860999,0.0109461688409057,0.00592292697555855,0.00419853051431999,0.0035987404408457,0.00247413405308142,0.00614784825311141,0.00299895036737142,0.00277402908981856,0.00202429149797571,0.00149947518368571,0.00472334682860999,0.00802219223271855,0.00202429149797571,0.00277402908981856,0.00307392412655571,0.00442345179187284,0.0122207227470385,0.00329884540410856,0.00329884540410856,0.0051731893837157,0.0041235567551357,0.0196431249062828,0.0126705653021443,0.0174688858899385,0.0181436497225971,0.0206177837756785,0.0278902384165542,0.0409356725146199,0.0158194631878842,0.0111710901184585,0.00802219223271855,0.00757234967761284,0.0183685710001499,0.00449842555105713,0.00494826810616284,0.00337381916329285,0.00194931773879142,0.0206927575348628,0.00337381916329285,0.00367371420002999,0.00299895036737142,0.00254910781226571,0.00997150997150997,0.0149947518368571,0.0041235567551357,0.00344879292247713,0.00367371420002999,0.00802219223271855,0.0173939121307542,0.00389863547758285,0.00607287449392713,0.00779727095516569,0.00757234967761284,0.0164942270205428,0.00734742840005998,0.00772229719598141,0.00607287449392713,0.00592292697555855,0.110136452241715,0.322762033288349,Email
