LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,LBP11,LBP12,LBP13,LBP14,LBP15,LBP16,LBP17,LBP18,LBP19,LBP20,LBP21,LBP22,LBP23,LBP24,LBP25,LBP26,LBP27,LBP28,LBP29,LBP30,LBP31,LBP32,LBP33,LBP34,LBP35,LBP36,LBP37,LBP38,LBP39,LBP40,LBP41,LBP42,LBP43,LBP44,LBP45,LBP46,LBP47,LBP48,LBP49,LBP50,LabelName
0.0197150928653002,0.0101580813848651,0.00240427961771954,0.00703251788182966,0.00360641942657931,0.00318567049347839,0.00432770331189517,0.00462823826411012,0.0042074893310092,0.00414738234056621,0.00534952214942598,0.00354631243613632,0.00540962913986897,0.00601069904429885,0.00354631243613632,0.00979743944220713,0.00595059205385586,0.00583037807296989,0.00751337380537356,0.0113001142032818,0.00805433671936046,0.0120213980885977,0.0246438660816253,0.0236821542345375,0.0272885736611168,0.0305343511450382,0.00709262487227265,0.021037446655046,0.00739315982448759,0.0108192582797379,0.0101580813848651,0.00967722546132115,0.010398509346637,0.00763358778625954,0.010759151289295,0.010638937308409,0.0128027889643566,0.010518723327523,0.0046883452545531,0.0162288874196069,0.00558995011119793,0.010638937308409,0.0100378674039791,0.0188735949990984,0.0194145579130853,0.00901604856644828,0.00721283885315862,0.0149065336298612,0.119793231952876,0.380777784456332,Ferramentas
0.0269712601326455,0.0217391304347826,0.00434782608695652,0.00692704495210022,0.00427413411938099,0.00309506263817244,0.0051584377302874,0.00501105379513633,0.00324244657332351,0.00427413411938099,0.00670596904937362,0.00383198231392778,0.00449521002210759,0.00633750921149595,0.00397936624907885,0.00913780397936625,0.00582166543846721,0.00633750921149595,0.00803242446573323,0.0111274871039057,0.0122328666175387,0.0138540899042004,0.0238025055268976,0.0225497420781135,0.0299926308032425,0.0305084745762712,0.00957995578481946,0.0149594694178335,0.00788504053058217,0.0123065585851142,0.00943257184966839,0.00935887988209285,0.00648489314664702,0.00464259395725866,0.0081798084008843,0.00876934414148858,0.00648489314664702,0.00670596904937362,0.00287398673544584,0.00935887988209285,0.00427413411938099,0.00781134856300663,0.00530582166543847,0.0101694915254237,0.0127487103905674,0.0132645541635962,0.0109064112011791,0.0147383935151069,0.07310243183493,0.44686809137804,Musica
0.031438127090301,0.0202341137123746,0.00618729096989967,0.00819397993311037,0.00434782608695652,0.00426421404682274,0.0048494983277592,0.00459866220735786,0.00326086956521739,0.00434782608695652,0.00434782608695652,0.00326086956521739,0.00451505016722408,0.00526755852842809,0.00292642140468227,0.00869565217391304,0.00585284280936455,0.00877926421404682,0.00894648829431438,0.0110367892976589,0.0107859531772575,0.0137959866220736,0.0224080267558528,0.0316053511705686,0.0335284280936455,0.0362876254180602,0.0107023411371238,0.0181438127090301,0.00760869565217391,0.013628762541806,0.0117056856187291,0.0088628762541806,0.00911371237458194,0.00535117056856187,0.00877926421404682,0.00877926421404682,0.00969899665551839,0.00752508361204013,0.00392976588628763,0.0108695652173913,0.00526755852842809,0.00719063545150502,0.00844481605351171,0.00978260869565217,0.0124581939799331,0.0117892976588629,0.00911371237458194,0.0131270903010033,0.0995819397993311,0.384782608695652,Telefone
0.0445847865020266,0.0237534169101706,0.00904892072768404,0.015552832500707,0.00838910359129041,0.00640965218210953,0.00791780563672354,0.00433594118201527,0.00584409463662928,0.00443020077292865,0.00405316240927514,0.00452446036384202,0.00405316240927514,0.00471297954566877,0.00339334527288152,0.00556131586388915,0.00584409463662928,0.0053727966820624,0.00424168159110189,0.0065039117730229,0.00697520972758978,0.00942595909133754,0.0157413516825337,0.0181921010462815,0.0162126496371006,0.0150815345461401,0.00593835422754265,0.00490149872749552,0.00565557545480253,0.00772928645489679,0.0057498350457159,0.00518427750023565,0.00763502686398341,0.0049957583184089,0.00584409463662928,0.00546705627297578,0.00603261381845603,0.00518427750023565,0.00367612404562164,0.0065039117730229,0.00424168159110189,0.00593835422754265,0.00471297954566877,0.00876614195494392,0.00876614195494392,0.0137619002733528,0.0127250447733057,0.0129135639551324,0.0625883683664813,0.524931661796588,Internet
0.0283981251723187,0.0159911772814999,0.003584229390681,0.00778880617590295,0.00454921422663358,0.00344637441411635,0.00275709953129308,0.00337744692583402,0.00365315687896333,0.00165425971877585,0.0033085194375517,0.00186104218362283,0.00289495450785773,0.00420457678522195,0.00289495450785773,0.00592776399228012,0.00323959194926937,0.00392886683209264,0.00441135925006893,0.00896057347670251,0.00847808105872622,0.00723738626964433,0.0139922801213124,0.0319823545629997,0.0414254204576785,0.0306038047973532,0.00565205403915081,0.0124758753791012,0.00572098152743314,0.0102012682657844,0.00641025641025641,0.00813344361731459,0.00840915357044389,0.00365315687896333,0.00709953129307968,0.00806451612903226,0.0068927488282327,0.00896057347670251,0.00310173697270471,0.0114419630548663,0.00441135925006893,0.0100634132892197,0.00758202371105597,0.0104769782189137,0.014750482492418,0.0129583677970775,0.0120623104494072,0.0170250896057348,0.147573752412462,0.406327543424318,Mensagem
0.0306673041458917,0.0185096646403934,0.00443958745987296,0.0101769004849395,0.00464449149648248,0.0038248753500444,0.00491769687862851,0.00416638207772693,0.00416638207772693,0.00266375247592378,0.00300525920360631,0.00355166996789837,0.00505429956970152,0.00525920360631104,0.00341506727682535,0.00860596953759989,0.00464449149648248,0.00635202513489516,0.00799125742777133,0.0101769004849395,0.009698791066184,0.0103135031760126,0.0221979372993648,0.0262960180315552,0.03421897411379,0.0248616897752886,0.00717164128133324,0.0160508162010792,0.00744484666347927,0.00922068164742845,0.014138378526057,0.00860596953759989,0.00853766819206338,0.00696673724472372,0.00901577761081893,0.00642032648043166,0.0121576395054983,0.00710333993579674,0.00327846458575234,0.0135236664162284,0.00566901167953009,0.00683013455365071,0.00901577761081893,0.0103135031760126,0.014411583908203,0.0111331193224506,0.00764975070008879,0.0157776108189331,0.102042210231542,0.413701249914623,Galeria
0.0388019598545914,0.0211790738106528,0.0072704283230599,0.0112217480638533,0.00608503240082187,0.00442547810968864,0.00521574205784732,0.00513671566303145,0.00308202939781887,0.00434645171487277,0.00545282124229493,0.00497866287339972,0.00545282124229493,0.00640113798008535,0.00387229334597756,0.00837679785048206,0.00497866287339972,0.00640113798008535,0.00648016437490122,0.0070333491386123,0.00679626995416469,0.00964122016753596,0.0143828038564881,0.0225225225225225,0.0292397660818713,0.0233127864706812,0.00655919076971709,0.0087719298245614,0.00568990042674253,0.00711237553342817,0.00655919076971709,0.00600600600600601,0.00513671566303145,0.00529476845266319,0.00687529634898056,0.00545282124229493,0.00734945471787577,0.0072704283230599,0.00308202939781887,0.0100363521416153,0.00466255729413624,0.0070333491386123,0.00711237553342817,0.0112217480638533,0.01319740793425,0.0110636952742216,0.012012012012012,0.0115378536431168,0.0850324008218745,0.473842263315947,Contactos
0.0411764705882353,0.015546218487395,0.00833333333333333,0.0114145658263305,0.0061624649859944,0.00700280112044818,0.00637254901960784,0.00490196078431373,0.00532212885154062,0.00336134453781513,0.00280112044817927,0.00350140056022409,0.0038515406162465,0.00504201680672269,0.00336134453781513,0.00455182072829132,0.00343137254901961,0.00504201680672269,0.00420168067226891,0.00483193277310924,0.00602240896358543,0.00966386554621849,0.019047619047619,0.0163165266106443,0.0175070028011204,0.0200280112044818,0.00644257703081232,0.00973389355742297,0.00399159663865546,0.00686274509803922,0.00546218487394958,0.00441176470588235,0.00504201680672269,0.00322128851540616,0.00350140056022409,0.00665266106442577,0.00455182072829132,0.0038515406162465,0.00245098039215686,0.00574229691876751,0.00364145658263305,0.0053921568627451,0.00567226890756303,0.00826330532212885,0.011624649859944,0.0118347338935574,0.0120448179271709,0.0117647058823529,0.163235294117647,0.455812324929972,Galaxy_Store
0.021680216802168,0.0115176151761518,0.00575880758807588,0.00711382113821138,0.00521680216802168,0.00501355013550136,0.0043360433604336,0.00521680216802168,0.00331978319783198,0.00481029810298103,0.0037940379403794,0.00331978319783198,0.00440379403794038,0.00562330623306233,0.00257452574525745,0.00826558265582656,0.00399728997289973,0.00555555555555556,0.00670731707317073,0.00772357723577236,0.00670731707317073,0.00765582655826558,0.0233739837398374,0.0197831978319783,0.0281165311653116,0.0315040650406504,0.0040650406504065,0.0172086720867209,0.00555555555555556,0.0150406504065041,0.00745257452574526,0.00840108401084011,0.00921409214092141,0.00724932249322493,0.00934959349593496,0.0142953929539295,0.0119241192411924,0.00901084010840108,0.00257452574525745,0.0144986449864499,0.00467479674796748,0.00813008130081301,0.00928184281842818,0.0131436314363144,0.0161924119241192,0.00840108401084011,0.00833333333333333,0.0178184281842818,0.176355013550135,0.358739837398374,S_Planner
0.0326135852451642,0.0195681511470985,0.00554805817963713,0.0116209326735642,0.00869695606537712,0.00659769080821712,0.0056980056980057,0.00427350427350427,0.00637276953066427,0.00524816314289999,0.00689758584495427,0.00427350427350427,0.00637276953066427,0.00539811066126856,0.00209926525715999,0.00787224471434998,0.00419853051431999,0.00397360923676713,0.0051731893837157,0.00689758584495427,0.00682261208576998,0.00884690358374569,0.0201679412205728,0.0259409206777628,0.0309641625431099,0.0275903433798171,0.00862198230619283,0.0111710901184585,0.00457339931024142,0.00764732343679712,0.00599790073474284,0.0062228220122957,0.00644774328984855,0.00749737591842855,0.00667266456740141,0.00704753336332284,0.00727245464087569,0.00712250712250712,0.0035987404408457,0.00899685110211426,0.0056980056980057,0.00509821562453141,0.00577297945718998,0.0129704603388814,0.01312040785725,0.00952166741640426,0.0135702504123557,0.0145449092817514,0.0739991003148898,0.467086519718099,Email
