LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9,LBP10,LBP11,LBP12,LBP13,LBP14,LBP15,LBP16,LBP17,LBP18,LBP19,LBP20,LBP21,LBP22,LBP23,LBP24,LBP25,LBP26,LabelName
0.0188848345176365,0.0183727034120735,0.0106267204404328,0.0101145893348697,0.0101145893348697,0.00832213046539914,0.00748991741885923,0.00966647461750208,0.0121631137571218,0.0132513923564433,0.0179886050829012,0.0412905703860188,0.0476281928173612,0.034376800460918,0.0227258178093592,0.0269508994302541,0.0188208181294411,0.0249023750080021,0.0199731131169579,0.0209333589398886,0.0163881953780168,0.0192049164586134,0.0258626208309327,0.0247743422316113,0.132321874399846,0.386851033864669,Radio
0.041897233201581,0.0280632411067194,0.014703557312253,0.00822134387351779,0.0075098814229249,0.00774703557312253,0.00679841897233202,0.010197628458498,0.0145454545454546,0.0211857707509881,0.0217391304347826,0.0304347826086956,0.0467193675889328,0.0408695652173913,0.0177865612648221,0.021501976284585,0.0156521739130435,0.018498023715415,0.0144664031620553,0.0130434782608696,0.0127272727272727,0.0148616600790514,0.0260869565217391,0.031304347826087,0.0793675889328063,0.434071146245059,Definicoes
0.0281425891181989,0.0254534083802377,0.0155722326454034,0.0091307066916823,0.00737961225766104,0.0105065666041276,0.00863039399624766,0.0108818011257036,0.0125703564727955,0.0152595372107567,0.017010631644778,0.0337711069418387,0.0527829893683552,0.0352720450281426,0.0178861788617886,0.0218886804252658,0.0137585991244528,0.0180737961225766,0.0115697310819262,0.0116322701688555,0.00775484677923702,0.0132582864290181,0.0215759849906191,0.0350218886804253,0.160662914321451,0.384552845528455,S_Health
0.0450491803278689,0.0323934426229508,0.0213770491803279,0.0119344262295082,0.00734426229508197,0.00819672131147541,0.00747540983606557,0.00924590163934426,0.00983606557377049,0.0120655737704918,0.0123934426229508,0.0332459016393443,0.0562622950819672,0.0333770491803279,0.0135737704918033,0.0163934426229508,0.0124590163934426,0.0151475409836066,0.012,0.0115409836065574,0.0139672131147541,0.0165901639344262,0.0219672131147541,0.028655737704918,0.0804590163934426,0.457049180327869,Video
0.0372803666921314,0.0255920550038197,0.0178762414056532,0.0129106187929717,0.012987012987013,0.0145912910618793,0.0107715813598166,0.0144385026737968,0.014514896867838,0.0145912910618793,0.0157372039724981,0.0281894576012223,0.0490450725744843,0.0225362872421696,0.0150496562261268,0.0176470588235294,0.0133689839572192,0.0167303284950344,0.012070282658518,0.0136745607333843,0.012987012987013,0.0152024446142093,0.0322383498854087,0.0380443086325439,0.087318563789152,0.434606569900688,Calculadora
0.0319872958257713,0.0276769509981851,0.0172413793103448,0.00983061101028433,0.0108136721113128,0.0108892921960073,0.00960375075620085,0.0108892921960073,0.0131578947368421,0.0155021173623714,0.0217785843920145,0.0393224440411373,0.0540683605565638,0.0330459770114942,0.0201905626134301,0.0232909860859044,0.0179219600725953,0.0190562613430127,0.014216575922565,0.014670296430732,0.014216575922565,0.0193587416817907,0.0289624924379915,0.0322141560798548,0.0823502722323049,0.407743496672716,S_Voice
0.0484578223708658,0.0348569305091044,0.0159791898922334,0.0115942028985507,0.0106280193236715,0.00958751393534002,0.00817539947974731,0.00921590486807878,0.0109996283909327,0.0117428465254552,0.0156819026384244,0.0360460795243404,0.0432552954292085,0.0303232998885173,0.0136752136752137,0.0138238573021182,0.00951319212188777,0.0125603864734299,0.00958751393534002,0.00995912300260126,0.00995912300260126,0.0112225938312895,0.020364176885916,0.0288368636194723,0.06347082868822,0.50048309178744,Chrome
0.0369130192139042,0.029737702304074,0.0216056764729331,0.0137925536155625,0.00884955752212389,0.00813202583114088,0.00717531690983018,0.00988599218687714,0.00988599218687714,0.0101251694172048,0.0161046001753966,0.0416965638204576,0.0756597305269872,0.0412182093598023,0.0184166467352308,0.0202503388344096,0.0136331021286773,0.0146695367934306,0.00972654069999203,0.0100454436737623,0.00781312285737065,0.0139520051024476,0.0224029339073587,0.0301363310212868,0.0757394562704297,0.432432432432433,Camara
0.0345138055222089,0.0267857142857143,0.015531212484994,0.00870348139255702,0.00817827130852341,0.00922869147659064,0.00840336134453781,0.0108043217286915,0.0138805522208884,0.0163565426170468,0.0177070828331332,0.0456932773109244,0.0577731092436975,0.0339135654261705,0.023859543817527,0.0233343337334934,0.0189075630252101,0.0192076830732293,0.0168817527010804,0.0213085234093638,0.0190576230492197,0.0218337334933974,0.0271608643457383,0.0289615846338535,0.0962635054021609,0.375750300120048,Relogio
0.0289133858267717,0.0202834645669291,0.0131023622047244,0.00875590551181102,0.00762204724409449,0.00844094488188976,0.00925984251968504,0.0128503937007874,0.0148031496062992,0.0165669291338583,0.0253858267716535,0.0576377952755905,0.0798110236220472,0.0422047244094488,0.0240629921259842,0.0257007874015748,0.0178267716535433,0.0209133858267717,0.0151181102362205,0.0178897637795276,0.0175748031496063,0.0220472440944882,0.0267086614173228,0.0277165354330709,0.0842834645669291,0.35451968503937,Gestor_Inteligente
0.0347252428592141,0.0274032187907786,0.0168189067710599,0.0137016093953893,0.0108742931709439,0.012396694214876,0.00942438741481804,0.00956937799043062,0.0108742931709439,0.0127591706539075,0.0146440481368711,0.0397274177178483,0.0546614470059446,0.033202841815282,0.0173263737857039,0.0139915905466145,0.0129041612295201,0.0156589821661592,0.0104393214441061,0.0128316659417138,0.0112367696099754,0.0140640858344208,0.022546034507757,0.0306655067420618,0.0774249673771205,0.460127591706539,Email
0.0238390519498415,0.0171558495245969,0.0133664048504892,0.00888797023563456,0.00606311147857241,0.00799228331266364,0.00695879840154334,0.00682100041339396,0.010334849111203,0.013848697809012,0.0136420008267879,0.037136557806256,0.0472647099352349,0.0340361030728951,0.0205319002342566,0.0256993247898581,0.0166046575719994,0.0265261127187543,0.0171558495245969,0.0191539203527629,0.0177070414771944,0.0237012539616922,0.0313490423039824,0.0316935372743558,0.182582334297919,0.339947636764503,S_Planner
0.0488487368084426,0.0315797889350815,0.0235849056603774,0.0123121202430445,0.0103933482571155,0.0107930924208507,0.00903421810041573,0.0122321714102974,0.0124720179085385,0.013271506236009,0.0135113527342501,0.0307003517748641,0.0318995842660697,0.0197473616885194,0.0119923249120563,0.0135913015669971,0.00991365526063319,0.00951391109689799,0.00895426926766869,0.0115925807483211,0.00951391109689799,0.0150303805564439,0.0239047009913655,0.0308602494403582,0.0692356891589383,0.505516469459546,Internet
0.0454052588777446,0.0268365410680401,0.0174166440769856,0.0110463540254812,0.0113174301978856,0.00867443751694226,0.00908105177554893,0.00806451612903226,0.0106397397668745,0.0126728110599078,0.0152480346977501,0.0317836812144213,0.0336812144212524,0.0218216318785579,0.0136893467064245,0.0146381133098401,0.00996204933586338,0.00982651124966115,0.00657359718080781,0.00962320412035782,0.01036866359447,0.013960422878829,0.0229737056112768,0.0302927622661968,0.166711846028734,0.427690431011114,Galaxy_Store
0.0429489603024575,0.0275992438563327,0.0162570888468809,0.0119470699432892,0.00869565217391304,0.0108884688090737,0.0099054820415879,0.0135349716446125,0.0124007561436673,0.0165595463137996,0.0186767485822306,0.0309262759924386,0.0477126654064272,0.0233648393194707,0.0130056710775047,0.016710775047259,0.0111909262759924,0.0151228733459357,0.00967863894139886,0.0117202268431002,0.0110396975425331,0.0183742911153119,0.0272211720226843,0.0322117202268431,0.0893761814744801,0.452930056710775,Contactos
0.0251465706011161,0.0275482093663912,0.0101010101010101,0.00734618916437098,0.00727555273009818,0.0104541922723741,0.00918273645546373,0.0130677403404676,0.0141272868545596,0.0159638341456523,0.0246521155612065,0.0470438652256834,0.0536130536130536,0.0403334039697676,0.0220385674931129,0.0251465706011161,0.0158225612771067,0.0176591085681995,0.01186692095783,0.0115137387864661,0.0111605566151021,0.0176591085681995,0.0250052977325705,0.0294553930917567,0.0792540792540792,0.427562336653246,Musica
0.0377867746288799,0.0294646873594242,0.0155945419103314,0.0102714050082471,0.00779727095516569,0.00839706102863998,0.0092967461388514,0.0108711950817214,0.0161943319838057,0.0227920227920228,0.0179937022042285,0.0305143199880042,0.0415354625880942,0.0373369320737742,0.0161193582246214,0.0181436497225971,0.0133453291348028,0.0187434397960714,0.0138701454490928,0.0128954865796971,0.0132703553756185,0.0156695156695157,0.0245164192532614,0.034937771779877,0.0681511470985155,0.454490928175139,Definicoes
0.028642936596218,0.0271134593993326,0.0114015572858732,0.00660456062291435,0.00590934371523915,0.00702169076751947,0.00528364849833148,0.00764738598442714,0.00869021134593993,0.00980255839822024,0.0132786429365962,0.0366379310344828,0.0668798665183537,0.0315628476084538,0.0155033370411568,0.0227335928809789,0.0119577308120134,0.017797552836485,0.00980255839822024,0.0155728587319244,0.014460511679644,0.0235678531701891,0.028503893214683,0.0328142380422692,0.150097330367075,0.390711902113459,Mensagem
0.0366195107574418,0.029325081049219,0.0186413203654583,0.0123047450633658,0.0120837017388741,0.0120100206307103,0.0103890362511052,0.0115679339817271,0.012157382847038,0.0129678750368405,0.0163572060123784,0.0417035072207486,0.071323312702623,0.0405246094901267,0.0175361037430003,0.0210727969348659,0.0134099616858238,0.013852048334807,0.00972590627763042,0.010536398467433,0.00950486295313882,0.0126731506041851,0.0219569702328323,0.0310197465369879,0.069702328323018,0.431034482758621,Camara
0.0315426997245179,0.0285812672176309,0.0151515151515152,0.0101928374655647,0.0115702479338843,0.0119834710743802,0.00964187327823691,0.0103994490358127,0.0117079889807163,0.0130853994490358,0.0159090909090909,0.0329889807162535,0.0533057851239669,0.0269283746556474,0.0150137741046832,0.0163911845730028,0.0118457300275482,0.0165977961432507,0.0114325068870523,0.0115013774104683,0.00922865013774105,0.0142561983471074,0.0254820936639118,0.0353305785123967,0.156887052341598,0.393044077134986,S_Health
0.0326446280991736,0.0262396694214876,0.0132920110192837,0.00881542699724518,0.00833333333333333,0.0100550964187328,0.00723140495867769,0.012396694214876,0.0147382920110193,0.0150137741046832,0.0190082644628099,0.0419421487603306,0.0543388429752066,0.028236914600551,0.0190082644628099,0.0222451790633609,0.015564738292011,0.0190771349862259,0.0145316804407713,0.0161157024793388,0.015564738292011,0.0228650137741047,0.0329889807162535,0.0307162534435262,0.103030303030303,0.396005509641873,Galeria
0.0266317016317016,0.0171911421911422,0.0131701631701632,0.0106643356643357,0.00903263403263403,0.00909090909090909,0.00868298368298368,0.0132867132867133,0.0148601398601399,0.0166083916083916,0.0242424242424242,0.053962703962704,0.0797785547785548,0.0430652680652681,0.025990675990676,0.0275641025641026,0.0185314685314685,0.0203962703962704,0.0141025641025641,0.0181235431235431,0.0157925407925408,0.0184731934731935,0.0247668997668998,0.0296037296037296,0.0835664335664336,0.362820512820513,Gestor_Inteligente
0.0335575171640745,0.0210172341319882,0.0170940170940171,0.0106487319602074,0.00875718088832843,0.0107888468544206,0.0102283872775676,0.0140815468684321,0.0153425809163514,0.0164635000700574,0.0224884405212274,0.0455373406193078,0.0583578534398207,0.0367101022838728,0.0283732660781841,0.0260613703236654,0.0201765447667087,0.0206669468964551,0.0145719489981785,0.0170239596469105,0.0159730979403111,0.020877119237775,0.0275325767129046,0.0252907384054925,0.0863808322824716,0.375998318621269,Relogio
0.0367324561403509,0.0276472431077694,0.0153508771929825,0.00908521303258145,0.00916353383458647,0.00869360902255639,0.00736215538847118,0.0104166666666667,0.0156641604010025,0.0191885964912281,0.0226347117794486,0.0443295739348371,0.0579573934837093,0.037202380952381,0.0217731829573935,0.0242794486215539,0.0144893483709273,0.0155075187969925,0.012296365914787,0.012766290726817,0.012687969924812,0.0216165413533835,0.0273339598997494,0.0296835839598997,0.0889724310776942,0.397164786967419,Telefone
0.0446547587310051,0.0331245001332978,0.0209277525993069,0.0107304718741669,0.00799786723540389,0.0105305251932818,0.00633164489469475,0.00873100506531592,0.00946414289522794,0.0107971207677952,0.0104638762996534,0.0329245534524127,0.0557851239669422,0.0323913623033858,0.0130631831511597,0.0167288723007198,0.0111303652359371,0.0175953079178886,0.00913089842708611,0.015862436683551,0.0128632364702746,0.0159957344708078,0.0223940282591309,0.0274593441748867,0.0797787256731538,0.463143161823514,Video
0.0353336612559436,0.0252500409903263,0.0165600918183309,0.0116412526643712,0.0127070011477291,0.014838498114445,0.0121331365797672,0.014592556156747,0.0154123626824069,0.0130349237579931,0.0173798983439908,0.0277094605673061,0.0511559272011805,0.0218888342351205,0.0128709624528611,0.014182652893917,0.0110673880964092,0.0118871946220692,0.00909985243482538,0.0114772913592392,0.0114772913592392,0.0167240531234629,0.0330382029840958,0.0409083456304312,0.0941957697983276,0.443433349729464,Calculadora
0.030736409608091,0.0270227560050569,0.0180151706700379,0.0120101137800253,0.0102718078381795,0.00892857142857143,0.0090865992414665,0.0107458912768647,0.0117730720606827,0.0137484197218711,0.0199905183312263,0.0408501896333755,0.0549146649810367,0.0312895069532238,0.0182522123893805,0.0229930467762326,0.0166719342604298,0.0188053097345133,0.0153286978508218,0.0150126422250316,0.0131953223767383,0.0202275600505689,0.0320796460176991,0.0331068268015171,0.0793299620733249,0.415613147914033,S_Voice
0.0516202288409468,0.0358109878592017,0.019040964276356,0.011966110577343,0.00943313826535069,0.00873438728273212,0.0086470434099048,0.00803563630011355,0.0108306402305878,0.00890907502838676,0.0109179841034151,0.033452703292864,0.0420124028299415,0.0277753515590881,0.0125775176871343,0.0116167350860337,0.00925845051969604,0.00803563630011355,0.0057646956066032,0.0086470434099048,0.0086470434099048,0.0125775176871343,0.0218359682068303,0.0300462922525985,0.0656825923661455,0.518123853611669,Chrome
0.0193100862392201,0.0154980627421572,0.0114360704911886,0.00943632045994251,0.00912385951756031,0.00949881264841895,0.00837395325584302,0.00962379702537183,0.0118735158105237,0.0135608048993876,0.0191226096737908,0.0406199225096863,0.0523684539432571,0.0348081489813773,0.0208098987626547,0.0269966254218223,0.0197475315585552,0.025684289463817,0.0185601799775028,0.0189351331083615,0.0165604299462567,0.0177477815273091,0.0253718285214348,0.0233720784901887,0.131858517685289,0.389701287339083,Radio
0.0233727810650888,0.0168047337278107,0.0119526627218935,0.00863905325443787,0.00905325443786982,0.00946745562130178,0.00911242603550296,0.0115976331360947,0.0133727810650888,0.0144970414201183,0.0153254437869822,0.039585798816568,0.0488757396449704,0.0382248520710059,0.0236686390532544,0.0243195266272189,0.0191715976331361,0.0259171597633136,0.0168047337278107,0.0189349112426036,0.0169230769230769,0.0231952662721894,0.0369230769230769,0.0294674556213018,0.127337278106509,0.367455621301775,Ferramentas
0.0287899235267656,0.0262408157144999,0.0177687809266757,0.0114709851551957,0.0119208277103014,0.0105713000449842,0.00802219223271855,0.0116959064327485,0.01259559154296,0.0148448043184885,0.0229419703103914,0.0389863547758285,0.0546558704453441,0.0312640575798471,0.0186684660368871,0.0224171539961014,0.0142450142450143,0.0180686759634128,0.0130454340980657,0.0134952766531714,0.0128205128205128,0.0194182036287299,0.0311141100614785,0.0325386114859799,0.0862198230619283,0.416179337231969,S_Voice
0.03125,0.0316810344827586,0.0186063218390805,0.0125718390804598,0.00998563218390805,0.0109195402298851,0.00854885057471264,0.0112068965517241,0.0114224137931035,0.0119252873563218,0.014367816091954,0.0383620689655172,0.0503591954022988,0.0314655172413793,0.0152298850574713,0.0170977011494253,0.0129310344827586,0.0188218390804598,0.0117097701149425,0.0140086206896552,0.0117816091954023,0.0166666666666667,0.0301724137931034,0.0331896551724138,0.0968390804597701,0.428879310344828,Email
0.0485981308411215,0.0348909657320872,0.019392523364486,0.011993769470405,0.0103582554517134,0.00864485981308411,0.00630841121495327,0.0088785046728972,0.00942367601246106,0.0104361370716511,0.0142523364485981,0.0348130841121495,0.0452492211838006,0.0308411214953271,0.0125389408099689,0.0147196261682243,0.00989096573208723,0.0100467289719626,0.00763239875389408,0.0101246105919003,0.00872274143302181,0.0123052959501558,0.0236760124610592,0.0316978193146418,0.0675233644859813,0.497040498442368,Chrome
0.0259930685150626,0.0185950413223141,0.0125966408957611,0.00919754732071448,0.0103305785123967,0.00913089842708611,0.00773127166089043,0.00799786723540389,0.00986403625699813,0.0113969608104505,0.0141295654492135,0.0328579045587843,0.0454545454545455,0.0341908824313516,0.0188616368968275,0.0266595574513463,0.0195947747267395,0.0297920554518795,0.0174620101306318,0.0197947214076246,0.0183950946414289,0.021860837110104,0.0281258331111704,0.0289922687283391,0.171221007731272,0.349773393761664,S_Planner
0.0316828765104627,0.0261567933981727,0.0159151193633952,0.0103890362511052,0.00766283524904215,0.00714706749189508,0.00729442970822281,0.00921013852048335,0.0104627173592691,0.0134836427939876,0.0167256115531978,0.0416298261125847,0.0565134099616858,0.02763041556145,0.0162098437960507,0.0201149425287356,0.0145888594164456,0.0211464780430298,0.0139257294429708,0.0169466548776894,0.0167992926613616,0.0184202770409667,0.0327880931329207,0.0283672266430887,0.0977011494252874,0.421087533156499,Galeria
0.021832498210451,0.0133023144834169,0.0101407778573133,0.00858983536148891,0.00912670007158196,0.00817227392030542,0.00876879026485326,0.0103793843951324,0.0146146504414221,0.0175972321641613,0.0215938916726318,0.0427702219040802,0.0561918396564066,0.0365068002863278,0.0280362681937485,0.027081842042472,0.0215938916726318,0.0236220472440945,0.0164041994750656,0.01795514197089,0.0177165354330709,0.0214745884037223,0.0357909806728704,0.0266046289668337,0.113934621808638,0.37019804342639,Ferramentas
0.0286525974025974,0.0244318181818182,0.0156655844155844,0.00836038961038961,0.00900974025974026,0.0104707792207792,0.0107954545454546,0.0116071428571429,0.0168019480519481,0.0184253246753247,0.0245941558441558,0.0459415584415584,0.0625,0.038474025974026,0.0218344155844156,0.0267857142857143,0.0142857142857143,0.0175324675324675,0.0136363636363636,0.0120941558441558,0.012987012987013,0.0181006493506493,0.0258928571428571,0.030762987012987,0.0831168831168831,0.39724025974026,Telefone
0.0294157608695652,0.0254076086956522,0.013179347826087,0.0078804347826087,0.00523097826086957,0.00889945652173913,0.00645380434782609,0.00760869565217391,0.0105298913043478,0.014741847826087,0.0161684782608696,0.036616847826087,0.0577445652173913,0.0337635869565217,0.0176630434782609,0.0222146739130435,0.0117527173913043,0.0179347826086956,0.0116847826086957,0.0161005434782609,0.0141983695652174,0.0211277173913044,0.0304347826086956,0.035258152173913,0.151766304347826,0.376222826086957,Mensagem
0.0338623564689534,0.0236963358443648,0.0162363782637314,0.0106779784977693,0.00950778907335625,0.0106048416587435,0.010019746946537,0.0140422730929569,0.0166751992978863,0.0177722518832736,0.0202589044101514,0.0441015139325678,0.0579975133474731,0.0363490089958312,0.0234769253272874,0.0225261464199517,0.0160901045856798,0.0206245886052805,0.0160901045856798,0.0153587361954216,0.0172602940100929,0.0198932202150223,0.028815914576172,0.0225992832589775,0.0981496379726468,0.377312952534191,Relogio
0.0482091461464663,0.0361368724016629,0.0234250079948833,0.0143907898944675,0.0105532459226095,0.0103933482571155,0.00775503677646306,0.00823472977294532,0.0111928365845859,0.0123121202430445,0.0155100735529261,0.0320594819315638,0.0331787655900224,0.0223856731691717,0.0150303805564439,0.0164694595458906,0.0125519667412856,0.0120722737448033,0.00919411576590982,0.0110329389190918,0.0103933482571155,0.011512631915574,0.0223856731691717,0.0301407099456348,0.0701151263191557,0.493364246881995,Internet
0.042022792022792,0.0273029439696106,0.0151946818613485,0.00894270338714783,0.00791389680278569,0.00830959164292498,0.00870528648306426,0.0117917062361507,0.01661918328585,0.0209718265273821,0.0204178537511871,0.0322095599873378,0.0462962962962963,0.0349794238683128,0.0201012978790757,0.0192307692307692,0.0140075973409307,0.0199430199430199,0.0163026274137385,0.017173156062045,0.0131370686926242,0.0170940170940171,0.0250079138968028,0.035375118708452,0.0690091801202912,0.431940487496043,Definicoes
0.0425403225806452,0.0329301075268817,0.0189516129032258,0.0114247311827957,0.00913978494623656,0.0106854838709677,0.00638440860215054,0.00967741935483871,0.0112231182795699,0.011760752688172,0.0141801075268817,0.0340725806451613,0.0545698924731183,0.0354166666666667,0.0125672043010753,0.0165994623655914,0.0112903225806452,0.0154569892473118,0.0124327956989247,0.0127688172043011,0.0147849462365591,0.017002688172043,0.0215725806451613,0.0255376344086021,0.078494623655914,0.458534946236559,Video
0.0359388275276126,0.0264231096006797,0.0158878504672897,0.0141036533559898,0.0124044180118947,0.0166525063721325,0.0113848768054376,0.0128292268479184,0.0128292268479184,0.0123194562446899,0.0146134239592183,0.0228547153780799,0.0518266779949023,0.0207306711979609,0.0121495327102804,0.0138487680543755,0.0103653355989805,0.0134239592183517,0.0109600679694138,0.013338997451147,0.0124893797790994,0.0191163976210705,0.0358538657604078,0.0379779099405268,0.101444350042481,0.438232795242141,Calculadora
0.0205901639344262,0.0182950819672131,0.0137704918032787,0.0116065573770492,0.008,0.00767213114754098,0.00760655737704918,0.00970491803278689,0.011344262295082,0.0118688524590164,0.0183606557377049,0.0377704918032787,0.0507540983606557,0.0340983606557377,0.019672131147541,0.0249180327868853,0.0176393442622951,0.0270819672131147,0.0188852459016393,0.0211803278688525,0.0158688524590164,0.0186229508196721,0.0239344262295082,0.024327868852459,0.136655737704918,0.389770491803279,Radio
0.0297506099213879,0.0258200054215235,0.0123339658444023,0.00806451612903226,0.00860666847384115,0.00996204933586338,0.00731905665492003,0.0115207373271889,0.0125372729737056,0.0141637300081323,0.0195174844131201,0.0380184331797235,0.0588912984548658,0.0335456763350502,0.0173488750338845,0.0214150176199512,0.0130116562754134,0.0159257251287612,0.01036866359447,0.0109108159392789,0.0105042016806723,0.0150447275684467,0.0217538628354568,0.0358498238004879,0.170506912442396,0.367308213608024,S_Health
0.0338179519595449,0.0289190897597977,0.0204646017699115,0.0105878634639697,0.00790139064475348,0.00845448798988622,0.00813843236409608,0.0115360303413401,0.0116940581542351,0.0154867256637168,0.0180941845764855,0.0461441213653603,0.0771965865992415,0.0416403286978508,0.0222029077117573,0.0198324905183312,0.0135113780025285,0.0134323640960809,0.00900758533501896,0.0102718078381795,0.00940265486725664,0.0120101137800253,0.0234671302149178,0.0297092288242731,0.0705594184576485,0.426517067003793,Camara
0.0454917727645,0.0287394832849378,0.0185392003573822,0.0101258283076465,0.00938128210855484,0.0116149207058298,0.0111681929863748,0.0122105576651031,0.0110937383664656,0.011242647606284,0.0134762862035589,0.0291862110043928,0.0503313230585958,0.0212195666741121,0.0138485593031048,0.018018018018018,0.0131784677239223,0.0134762862035589,0.0117638299456481,0.0126572853845581,0.0137741046831956,0.018018018018018,0.0245700245700246,0.0296329387238478,0.0804854441218078,0.466756012210558,Contactos
0.0262232415902141,0.0258409785932722,0.0095565749235474,0.0077217125382263,0.00703363914373089,0.0116207951070336,0.00963302752293578,0.012308868501529,0.014525993883792,0.0158256880733945,0.0264525993883792,0.0469418960244648,0.0535168195718654,0.038914373088685,0.0226299694189602,0.0271406727828746,0.0166666666666667,0.0195718654434251,0.0139908256880734,0.0132262996941896,0.0125382262996942,0.0154434250764526,0.0245412844036697,0.0298165137614679,0.0808868501529052,0.417431192660551,Musica
